Community,Topic,Time,Mean Sentiment
3.0,2.0,535.0,0.6601856004096016
3.0,2.0,536.0,0.6637835285541647
3.0,2.0,537.0,0.66095931801404
3.0,2.0,538.0,0.6637943616432351
3.0,2.0,539.0,0.6580314981539414
3.0,2.0,540.0,0.6624903640012199
3.0,2.0,541.0,0.6579293107937257
3.0,2.0,542.0,0.6574590551815438
3.0,2.0,543.0,0.6610552831113551
3.0,2.0,544.0,0.6554590346651527
3.0,2.0,545.0,0.6583901655569951
3.0,2.0,546.0,0.6623753257323597
3.0,2.0,547.0,0.66159509224205
3.0,2.0,548.0,0.659843232437758
3.0,2.0,549.0,0.6613154450049071
3.0,2.0,550.0,0.6608019352133135
3.0,2.0,551.0,0.658167064067262
3.0,2.0,552.0,0.6610325361349197
3.0,2.0,553.0,0.6586124359796571
3.0,2.0,554.0,0.6557629965404886
3.0,2.0,555.0,0.6597693626392489
3.0,2.0,556.0,0.6561672281885103
3.0,2.0,557.0,0.6611713026033301
3.0,2.0,558.0,0.6546283822848523
3.0,2.0,559.0,0.6579794838613822
3.0,2.0,560.0,0.6596400523477388
3.0,2.0,561.0,0.6558522130113913
3.0,2.0,562.0,0.6528255754653598
3.0,2.0,563.0,0.6647250274515049
3.0,2.0,564.0,0.6625806725205975
3.0,2.0,565.0,0.6611582188127751
3.0,2.0,566.0,0.6598820601232248
3.0,2.0,567.0,0.6555392497422005
3.0,2.0,568.0,0.6565561748605178
3.0,2.0,569.0,0.6603966913163314
3.0,2.0,570.0,0.6590476305305764
3.0,2.0,571.0,0.6590092091830718
3.0,2.0,572.0,0.6598876483345495
3.0,2.0,573.0,0.6575373346038451
3.0,2.0,574.0,0.6598961709164549
3.0,2.0,575.0,0.6556995965942802
3.0,2.0,576.0,0.656347420662786
3.0,2.0,577.0,0.6556710508735889
3.0,2.0,578.0,0.6570314812871199
3.0,2.0,579.0,0.658245688856822
3.0,2.0,580.0,0.657684906121257
3.0,2.0,581.0,0.6584621961027217
3.0,2.0,582.0,0.6557461656023433
3.0,2.0,583.0,0.6580181512418891
3.0,2.0,584.0,0.6614680066448265
3.0,2.0,585.0,0.6571800630066277
3.0,2.0,586.0,0.6618124000264336
3.0,2.0,587.0,0.6535764195163049
3.0,2.0,588.0,0.6594353565017378
3.0,2.0,589.0,0.6529960507179603
3.0,2.0,590.0,0.6556254155241189
3.0,2.0,591.0,0.6640606591969337
3.0,2.0,592.0,0.6517043553319778
3.0,2.0,593.0,0.662050470587941
3.0,2.0,594.0,0.6561162733619791
3.0,2.0,595.0,0.6582704748357526
3.0,2.0,596.0,0.6519763651017098
3.0,2.0,597.0,0.6594511901374693
3.0,2.0,598.0,0.6568940508130982
3.0,2.0,599.0,0.6559176286500055
3.0,3.0,0.0,0.802540360315506
3.0,3.0,1.0,0.7957748777152472
3.0,3.0,2.0,0.7983181862723102
3.0,3.0,3.0,0.794145819168555
3.0,3.0,4.0,0.7983446369050309
3.0,3.0,5.0,0.7971119780708343
3.0,3.0,6.0,0.7942627594867687
3.0,3.0,7.0,0.7914060374896199
3.0,3.0,8.0,0.7939216248893163
3.0,3.0,9.0,0.7956499310273847
3.0,3.0,10.0,0.7969787256098936
3.0,3.0,11.0,0.79558325308191
3.0,3.0,12.0,0.7950642735868648
3.0,3.0,13.0,0.7919003500015587
3.0,3.0,14.0,0.7945314687374835
3.0,3.0,15.0,0.7919844710973616
3.0,3.0,16.0,0.7920640644522344
3.0,3.0,17.0,0.7905228260681508
3.0,3.0,18.0,0.7891373198764711
3.0,3.0,19.0,0.7926397020592415
3.0,3.0,20.0,0.7906103283618712
3.0,3.0,21.0,0.7918787930710864
3.0,3.0,22.0,0.7924255381587141
3.0,3.0,23.0,0.7892119282978364
3.0,3.0,24.0,0.7854246507387368
3.0,3.0,25.0,0.788828469100072
3.0,3.0,26.0,0.7900513910228442
3.0,3.0,27.0,0.7849135917145247
3.0,3.0,28.0,0.7882031012580188
3.0,3.0,29.0,0.7903253065371956
3.0,3.0,30.0,0.789730308252465
3.0,3.0,31.0,0.7905991127754227
3.0,3.0,32.0,0.785211432555366
3.0,3.0,33.0,0.7864043792826133
3.0,3.0,34.0,0.7848296466660994
3.0,3.0,35.0,0.7831991052601454
3.0,3.0,36.0,0.7872784338206281
3.0,3.0,37.0,0.7854842328589589
3.0,3.0,38.0,0.7868173559223245
3.0,3.0,39.0,0.7860640921169052
3.0,3.0,40.0,0.781861001629631
3.0,3.0,41.0,0.7839000343991749
3.0,3.0,42.0,0.7859086405790384
3.0,3.0,43.0,0.784321383842859
3.0,3.0,44.0,0.7841557730002515
3.0,3.0,45.0,0.7867168906051429
3.0,3.0,46.0,0.7874839013634214
3.0,3.0,47.0,0.7837998244079006
3.0,3.0,48.0,0.7835017341141813
3.0,3.0,49.0,0.7863284130335507
3.0,3.0,50.0,0.7873264601066867
3.0,3.0,51.0,0.7847675518674615
3.0,3.0,52.0,0.7831384777153272
3.0,3.0,53.0,0.7831037333760287
3.0,3.0,54.0,0.7849725467779688
3.0,3.0,55.0,0.7847844752922354
3.0,3.0,56.0,0.7846005861267696
3.0,3.0,57.0,0.7844524994385642
3.0,3.0,58.0,0.7815344254424971
3.0,3.0,59.0,0.7800788331090175
3.0,3.0,60.0,0.7824453786649843
3.0,3.0,61.0,0.7805067185233678
3.0,3.0,62.0,0.779867248712361
3.0,3.0,63.0,0.7822620781589156
3.0,3.0,64.0,0.7829784658367013
3.0,3.0,65.0,0.78519230255435
3.0,3.0,66.0,0.7857434030462463
3.0,3.0,67.0,0.7808270269397926
3.0,3.0,68.0,0.7825209405364404
3.0,3.0,69.0,0.7849078887173752
3.0,3.0,70.0,0.7836397621619928
3.0,3.0,71.0,0.7802258234449726
3.0,3.0,72.0,0.7816400475563389
3.0,3.0,73.0,0.7823376428291284
3.0,3.0,74.0,0.7814158472375522
3.0,3.0,75.0,0.7799507231260423
3.0,3.0,76.0,0.7820702932323317
3.0,3.0,77.0,0.7789858622508921
3.0,3.0,78.0,0.7822967098732633
3.0,3.0,79.0,0.7816943896514019
3.0,3.0,80.0,0.7799376926841595
3.0,3.0,81.0,0.7816938156168417
3.0,3.0,82.0,0.7823875173310442
3.0,3.0,83.0,0.7812915278454498
3.0,3.0,84.0,0.7806431622619807
3.0,3.0,85.0,0.779547895191328
3.0,3.0,86.0,0.7799529473110557
3.0,3.0,87.0,0.7799096509314425
3.0,3.0,88.0,0.7791775058312198
3.0,3.0,89.0,0.7830993890978579
3.0,3.0,90.0,0.7811478850057372
3.0,3.0,91.0,0.7787464786462368
3.0,3.0,92.0,0.7823407679729897
3.0,3.0,93.0,0.7801889501064017
3.0,3.0,94.0,0.7793018617574566
3.0,3.0,95.0,0.7806965607525908
3.0,3.0,96.0,0.7801751796483122
3.0,3.0,97.0,0.7785254903784827
3.0,3.0,98.0,0.780567979125743
3.0,3.0,99.0,0.778980249972045
3.0,3.0,100.0,0.7773207179012795
3.0,3.0,101.0,0.7792379443025732
3.0,3.0,102.0,0.779721329157303
3.0,3.0,103.0,0.7818881628643891
3.0,3.0,104.0,0.7769711763706769
3.0,3.0,105.0,0.7808445181583392
3.0,3.0,106.0,0.77706519838679
3.0,3.0,107.0,0.7751793810936278
3.0,3.0,108.0,0.7788582682364945
3.0,3.0,109.0,0.7768517940534345
3.0,3.0,110.0,0.7738301972246651
3.0,3.0,111.0,0.776127973919075
3.0,3.0,112.0,0.7783955611610689
3.0,3.0,113.0,0.7750665709165856
3.0,3.0,114.0,0.7767875611676704
3.0,3.0,115.0,0.7771760778404121
3.0,3.0,116.0,0.7743225150128026
3.0,3.0,117.0,0.7791095321873369
3.0,3.0,118.0,0.7786698333010766
3.0,3.0,119.0,0.7734574675686245
3.0,3.0,120.0,0.774844462065994
3.0,3.0,121.0,0.7775711994663522
3.0,3.0,122.0,0.7742399068500422
3.0,3.0,123.0,0.7748014128318874
3.0,3.0,124.0,0.7778487781618292
3.0,3.0,125.0,0.7735175211683603
3.0,3.0,126.0,0.7748314618959246
3.0,3.0,127.0,0.7750986976751352
3.0,3.0,128.0,0.7784543087400262
3.0,3.0,129.0,0.7760209875228459
3.0,3.0,130.0,0.7752486093411262
3.0,3.0,131.0,0.7739306790742077
3.0,3.0,132.0,0.7761148717380074
3.0,3.0,133.0,0.7712626619780363
3.0,3.0,134.0,0.7754622412860112
3.0,3.0,135.0,0.7712335800383187
3.0,3.0,136.0,0.7759871770238973
3.0,3.0,137.0,0.768906865367369
3.0,3.0,138.0,0.7749018529038562
3.0,3.0,139.0,0.7739424049844955
3.0,3.0,140.0,0.7748851150526883
3.0,3.0,141.0,0.7720396796139124
3.0,3.0,142.0,0.7756649348467708
3.0,3.0,143.0,0.7734095532727909
3.0,3.0,144.0,0.7684799953374448
3.0,3.0,145.0,0.7690422353698925
3.0,3.0,146.0,0.7697046706768291
3.0,3.0,147.0,0.7746244009301724
3.0,3.0,148.0,0.7695829418677967
3.0,3.0,149.0,0.7737648554928737
3.0,3.0,150.0,0.7741510085854103
3.0,3.0,151.0,0.7749728672150628
3.0,3.0,152.0,0.770203296579179
3.0,3.0,153.0,0.7738507466190737
3.0,3.0,154.0,0.7698874193492313
3.0,3.0,155.0,0.774302980029948
3.0,3.0,156.0,0.7721447382827281
3.0,3.0,157.0,0.7730861693341498
3.0,3.0,158.0,0.7715447552596626
3.0,3.0,159.0,0.7720687715740304
3.0,3.0,160.0,0.7717637265607229
3.0,3.0,161.0,0.7692688095113853
3.0,3.0,162.0,0.7739120053046529
3.0,3.0,163.0,0.7716267151909335
3.0,3.0,164.0,0.77712518289206
3.0,3.0,165.0,0.7697054322257286
3.0,3.0,166.0,0.7719116780463129
3.0,3.0,167.0,0.7720163697427638
3.0,3.0,168.0,0.7729800687514844
3.0,3.0,169.0,0.7754389834815826
3.0,3.0,170.0,0.7737550871106361
3.0,3.0,171.0,0.771414391669369
3.0,3.0,172.0,0.769126865484499
3.0,3.0,173.0,0.7724614868027512
3.0,3.0,174.0,0.7726801437633574
3.0,3.0,175.0,0.7725603171851284
3.0,3.0,176.0,0.7740792108598579
3.0,3.0,177.0,0.7694944134193358
3.0,3.0,178.0,0.7710912325570694
3.0,3.0,179.0,0.7713548495762718
3.0,3.0,180.0,0.7699293783442823
3.0,3.0,181.0,0.7709049875545192
3.0,3.0,182.0,0.771587371609128
3.0,3.0,183.0,0.769284236954399
3.0,3.0,184.0,0.7704471865225399
3.0,3.0,185.0,0.768716025876634
3.0,3.0,186.0,0.7716030873129741
3.0,3.0,187.0,0.7709415304743529
3.0,3.0,188.0,0.7730896861852719
3.0,3.0,189.0,0.7695100007296638
3.0,3.0,190.0,0.7693628524172786
3.0,3.0,191.0,0.7691898558801389
3.0,3.0,192.0,0.7698349916839804
3.0,3.0,193.0,0.7728454448356957
3.0,3.0,194.0,0.7749589429488133
3.0,3.0,195.0,0.769756554944271
3.0,3.0,196.0,0.7698099390565878
3.0,3.0,197.0,0.7683141299849957
3.0,3.0,198.0,0.7746211573337107
3.0,3.0,199.0,0.7716319720775657
3.0,3.0,200.0,0.7705038283948578
3.0,3.0,201.0,0.770803930335559
3.0,3.0,202.0,0.7699391784414377
3.0,3.0,203.0,0.7681844136814915
3.0,3.0,204.0,0.768941030814828
3.0,3.0,205.0,0.7680797226385693
3.0,3.0,206.0,0.766558993926253
3.0,3.0,207.0,0.7700031926908047
3.0,3.0,208.0,0.7684017991013834
3.0,3.0,209.0,0.7709973822068751
3.0,3.0,210.0,0.7684636074666964
3.0,3.0,211.0,0.7683704518866366
3.0,3.0,212.0,0.7642854323198491
3.0,3.0,213.0,0.7687128248697487
3.0,3.0,214.0,0.7693733668217329
3.0,3.0,215.0,0.7678396499218368
3.0,3.0,216.0,0.7668633217441416
3.0,3.0,217.0,0.7688189070950294
3.0,3.0,218.0,0.7675344919555288
3.0,3.0,219.0,0.7660928038608522
3.0,3.0,220.0,0.7666973278618996
3.0,3.0,221.0,0.7657690692141097
3.0,3.0,222.0,0.7671734879474675
3.0,3.0,223.0,0.7687628575957126
3.0,3.0,224.0,0.7668584436346148
3.0,3.0,225.0,0.7653175846553678
3.0,3.0,226.0,0.768818755958443
3.0,3.0,227.0,0.7661961783003941
3.0,3.0,228.0,0.7675748504142712
3.0,3.0,229.0,0.7698186194743463
3.0,3.0,230.0,0.7704419399884745
3.0,3.0,231.0,0.7640920673491824
3.0,3.0,232.0,0.7709185310812932
3.0,3.0,233.0,0.7695478110062541
3.0,3.0,234.0,0.7658296993691058
3.0,3.0,235.0,0.7680572583469653
3.0,3.0,236.0,0.766582820043937
3.0,3.0,237.0,0.7685880696926856
3.0,3.0,238.0,0.7645736549427908
3.0,3.0,239.0,0.7643316850119439
3.0,3.0,240.0,0.7703510927087283
3.0,3.0,241.0,0.7680218143495507
3.0,3.0,242.0,0.7674339313990894
3.0,3.0,243.0,0.767278350135772
3.0,3.0,244.0,0.767701957714261
3.0,3.0,245.0,0.7656732248213503
3.0,3.0,246.0,0.7645214826248237
3.0,3.0,247.0,0.7684779507011004
3.0,3.0,248.0,0.7674493689472962
3.0,3.0,249.0,0.763868557345086
3.0,3.0,250.0,0.769717033675729
3.0,3.0,251.0,0.7684467951271757
3.0,3.0,252.0,0.7655190921751459
3.0,3.0,253.0,0.7678150602528527
3.0,3.0,254.0,0.7664969749255517
3.0,3.0,255.0,0.7706669199305457
3.0,3.0,256.0,0.7647388652979304
3.0,3.0,257.0,0.7678799714043908
3.0,3.0,258.0,0.7671122602666498
3.0,3.0,259.0,0.7676771011262995
3.0,3.0,260.0,0.7657518172169601
3.0,3.0,261.0,0.7673490173823743
3.0,3.0,262.0,0.7662287905351499
3.0,3.0,263.0,0.766144603981738
3.0,3.0,264.0,0.7649589928972459
3.0,3.0,265.0,0.7647947724258071
3.0,3.0,266.0,0.7678231183832235
3.0,3.0,267.0,0.7654218874850327
3.0,3.0,268.0,0.7672421169824394
3.0,3.0,269.0,0.765254760397079
3.0,3.0,270.0,0.769395130127828
3.0,3.0,271.0,0.7643452483214414
3.0,3.0,272.0,0.7672169171633909
3.0,3.0,273.0,0.7674043310868611
3.0,3.0,274.0,0.7660342373305502
3.0,3.0,275.0,0.7659305246233912
3.0,3.0,276.0,0.7643685898520837
3.0,3.0,277.0,0.7666877253795947
3.0,3.0,278.0,0.7626487051198644
3.0,3.0,279.0,0.7663221398663899
3.0,3.0,280.0,0.7615989497988495
3.0,3.0,281.0,0.7667217515343016
3.0,3.0,282.0,0.7655884727531757
3.0,3.0,283.0,0.7645151270616168
3.0,3.0,284.0,0.7630190259527685
3.0,3.0,285.0,0.7672275645622901
3.0,3.0,286.0,0.7628679073279244
3.0,3.0,287.0,0.768075353812611
3.0,3.0,288.0,0.7651568085711232
3.0,3.0,289.0,0.7658639699996059
3.0,3.0,290.0,0.7632804091120664
3.0,3.0,291.0,0.7665412277858414
3.0,3.0,292.0,0.7679709499358692
3.0,3.0,293.0,0.7612996818433064
3.0,3.0,294.0,0.7668429930529989
3.0,3.0,295.0,0.762349373697415
3.0,3.0,296.0,0.765014769248326
3.0,3.0,297.0,0.7633268191214085
3.0,3.0,298.0,0.7651637202296218
3.0,3.0,299.0,0.765791321587783
3.0,3.0,300.0,0.7662322235777411
3.0,3.0,301.0,0.7672084427295255
3.0,3.0,302.0,0.7620519186248692
3.0,3.0,303.0,0.7653115011851309
3.0,3.0,304.0,0.7635715295161553
3.0,3.0,305.0,0.7648059674739281
3.0,3.0,306.0,0.7626326611299253
3.0,3.0,307.0,0.7643349008672051
3.0,3.0,308.0,0.7624181113693138
3.0,3.0,309.0,0.7632497501489045
3.0,3.0,310.0,0.7652665883666554
3.0,3.0,311.0,0.7608543827113845
3.0,3.0,312.0,0.7626654144162999
3.0,3.0,313.0,0.7644801273859197
3.0,3.0,314.0,0.7624071165901032
3.0,3.0,315.0,0.7652688574588
3.0,3.0,316.0,0.7641881897469474
3.0,3.0,317.0,0.762296062237322
3.0,3.0,318.0,0.763900688191647
3.0,3.0,319.0,0.7604331365089922
3.0,3.0,320.0,0.7640772937366259
3.0,3.0,321.0,0.761629826905593
3.0,3.0,322.0,0.7645497698532796
3.0,3.0,323.0,0.7639639430588762
3.0,3.0,324.0,0.7637235169211996
3.0,3.0,325.0,0.7680312377912935
3.0,3.0,326.0,0.7635658241933905
3.0,3.0,327.0,0.7624608728392994
3.0,3.0,328.0,0.7637704201943519
3.0,3.0,329.0,0.7636567431090054
3.0,3.0,330.0,0.7620512904544807
3.0,3.0,331.0,0.7619278640484407
3.0,3.0,332.0,0.7604974304125798
3.0,3.0,333.0,0.7679421406120559
3.0,3.0,334.0,0.7629831785460043
3.0,3.0,335.0,0.7649467115261022
3.0,3.0,336.0,0.7650585727082554
3.0,3.0,337.0,0.7628591865589917
3.0,3.0,338.0,0.7659340029642244
3.0,3.0,339.0,0.7662815024084778
3.0,3.0,340.0,0.760094585745578
3.0,3.0,341.0,0.764646142944924
3.0,3.0,342.0,0.7608233492106187
3.0,3.0,343.0,0.7646194443946785
3.0,3.0,344.0,0.7645013906419944
3.0,3.0,345.0,0.7639719088847041
3.0,3.0,346.0,0.7662988641428526
3.0,3.0,347.0,0.7638136723474988
3.0,3.0,348.0,0.7632209804675919
3.0,3.0,349.0,0.7620960831449236
3.0,3.0,350.0,0.7602845674532357
3.0,3.0,351.0,0.7683928657815934
3.0,3.0,352.0,0.7607119553247726
3.0,3.0,353.0,0.7643739978699938
3.0,3.0,354.0,0.7613181503751438
3.0,3.0,355.0,0.7621499449056218
3.0,3.0,356.0,0.7616162196052576
3.0,3.0,357.0,0.7611464428860094
3.0,3.0,358.0,0.7598102193275227
3.0,3.0,359.0,0.7667765639437014
3.0,3.0,360.0,0.7610812847905172
3.0,3.0,361.0,0.7652276897858655
3.0,3.0,362.0,0.7629221599281951
3.0,3.0,363.0,0.7647359618199798
3.0,3.0,364.0,0.7568979557207328
3.0,3.0,365.0,0.7638949631522731
3.0,3.0,366.0,0.7639521108412258
3.0,3.0,367.0,0.7624516744079203
3.0,3.0,368.0,0.7581791643755146
3.0,3.0,369.0,0.7642076084570593
3.0,3.0,370.0,0.7585886410221226
3.0,3.0,371.0,0.7652207033436702
3.0,3.0,372.0,0.7591174646316609
3.0,3.0,373.0,0.7595878371988998
3.0,3.0,374.0,0.7654940564191466
3.0,3.0,375.0,0.7624217909162772
3.0,3.0,376.0,0.7597012175232262
3.0,3.0,377.0,0.7593672124586237
3.0,3.0,378.0,0.7650597113414195
3.0,3.0,379.0,0.7611042540219717
3.0,3.0,380.0,0.7658938104855442
3.0,3.0,381.0,0.7590093660306446
3.0,3.0,382.0,0.7618094477074532
3.0,3.0,383.0,0.7637573837651487
3.0,3.0,384.0,0.7602801423715315
3.0,3.0,385.0,0.7592160836494249
3.0,3.0,386.0,0.7598331427332939
3.0,3.0,387.0,0.7605427860919107
3.0,3.0,388.0,0.7661669552470155
3.0,3.0,389.0,0.7646583676725902
3.0,3.0,390.0,0.7615225007261661
3.0,3.0,391.0,0.762824032541184
3.0,3.0,392.0,0.7614210191239992
3.0,3.0,393.0,0.7586840354719159
3.0,3.0,394.0,0.764660920441898
3.0,3.0,395.0,0.7592084641328094
3.0,3.0,396.0,0.7628127504812625
3.0,3.0,397.0,0.7606029118912034
3.0,3.0,398.0,0.7592690376850262
3.0,3.0,399.0,0.7620347653900836
3.0,3.0,400.0,0.762004667506775
3.0,3.0,401.0,0.7654513426259465
3.0,3.0,402.0,0.7593903403409258
3.0,3.0,403.0,0.7618567554013774
3.0,3.0,404.0,0.7600204966242452
3.0,3.0,405.0,0.7640606279680788
3.0,3.0,406.0,0.7627853983209191
3.0,3.0,407.0,0.7602858409162355
3.0,3.0,408.0,0.7615656723145179
3.0,3.0,409.0,0.7626017786383008
3.0,3.0,410.0,0.7578994838228448
3.0,3.0,411.0,0.7604168962173492
3.0,3.0,412.0,0.7619483520472982
3.0,3.0,413.0,0.7610643374228999
3.0,3.0,414.0,0.7633273466296161
3.0,3.0,415.0,0.7617905074815886
3.0,3.0,416.0,0.7567754509972571
3.0,3.0,417.0,0.7608858531764962
3.0,3.0,418.0,0.7574171071954259
3.0,3.0,419.0,0.7614416005691622
3.0,3.0,420.0,0.7622889570279233
3.0,3.0,421.0,0.7595686766848936
3.0,3.0,422.0,0.760237997369712
3.0,3.0,423.0,0.7620776779115469
3.0,3.0,424.0,0.7584962380338355
3.0,3.0,425.0,0.758005358999976
3.0,3.0,426.0,0.7577569100929792
3.0,3.0,427.0,0.7589456841986245
3.0,3.0,428.0,0.7601693099394071
3.0,3.0,429.0,0.7587945621163038
3.0,3.0,430.0,0.7594881653645632
3.0,3.0,431.0,0.7571087308492254
3.0,3.0,432.0,0.7589619449754076
3.0,3.0,433.0,0.7590146813184402
3.0,3.0,434.0,0.759545403202627
3.0,3.0,435.0,0.7571476198207034
3.0,3.0,436.0,0.7630398721855591
3.0,3.0,437.0,0.7580922356232042
3.0,3.0,438.0,0.7597863633539269
3.0,3.0,439.0,0.7613276115699168
3.0,3.0,440.0,0.7577955503439334
3.0,3.0,441.0,0.7613262145477385
3.0,3.0,442.0,0.7608897358830946
3.0,3.0,443.0,0.7615576356691357
3.0,3.0,444.0,0.7552681317351698
3.0,3.0,445.0,0.7560338238352501
3.0,3.0,446.0,0.7561190343353287
3.0,3.0,447.0,0.7590462311140508
3.0,3.0,448.0,0.7555451190636491
3.0,3.0,449.0,0.7626584343604472
3.0,3.0,450.0,0.7635773530861942
3.0,3.0,451.0,0.7607409385209579
3.0,3.0,452.0,0.7588620062434838
3.0,3.0,453.0,0.7587723690853935
3.0,3.0,454.0,0.7577899081738072
3.0,3.0,455.0,0.7629692242236176
3.0,3.0,456.0,0.7597163460252971
3.0,3.0,457.0,0.759228686190633
3.0,3.0,458.0,0.7579205601625175
3.0,3.0,459.0,0.759561384135558
3.0,3.0,460.0,0.7545004775116321
3.0,3.0,461.0,0.7564302694103012
3.0,3.0,462.0,0.7614066926076077
3.0,3.0,463.0,0.7596201215049679
3.0,3.0,464.0,0.757636703836934
3.0,3.0,465.0,0.7589809662867886
3.0,3.0,466.0,0.7586286094474053
3.0,3.0,467.0,0.7592100651380119
3.0,3.0,468.0,0.7579667230514103
3.0,3.0,469.0,0.7563837053670531
3.0,3.0,470.0,0.7591567607507204
3.0,3.0,471.0,0.7561565582629789
3.0,3.0,472.0,0.7567988402467143
3.0,3.0,473.0,0.7543112177012485
3.0,3.0,474.0,0.7602214595068751
3.0,3.0,475.0,0.7536902395421626
3.0,3.0,476.0,0.7622678689012157
3.0,3.0,477.0,0.7593971513401905
3.0,3.0,478.0,0.7595588709672157
3.0,3.0,479.0,0.7556199334801917
3.0,3.0,480.0,0.7577919678111403
3.0,3.0,481.0,0.7542529618564814
3.0,3.0,482.0,0.7594828305745387
3.0,3.0,483.0,0.7600474709335762
3.0,3.0,484.0,0.7602245894959385
3.0,3.0,485.0,0.7592702991727619
3.0,3.0,486.0,0.7583362048675473
3.0,3.0,487.0,0.7560316525398152
3.0,3.0,488.0,0.7602100180362121
3.0,3.0,489.0,0.7579772815720371
3.0,3.0,490.0,0.7544149894338471
3.0,3.0,491.0,0.7619125224387577
3.0,3.0,492.0,0.7534094075008524
3.0,3.0,493.0,0.758528827851361
3.0,3.0,494.0,0.7537344628553373
3.0,3.0,495.0,0.7551559901795094
3.0,3.0,496.0,0.7586741211698044
3.0,3.0,497.0,0.7567905502971842
3.0,3.0,498.0,0.7546502214367382
3.0,3.0,499.0,0.7571670620730372
3.0,3.0,500.0,0.757411099383964
3.0,3.0,501.0,0.7547022429003649
3.0,3.0,502.0,0.7578930657802596
3.0,3.0,503.0,0.7586524176644032
3.0,3.0,504.0,0.7590620415235723
3.0,3.0,505.0,0.7582819136617766
3.0,3.0,506.0,0.7571223429022191
3.0,3.0,507.0,0.7556676252798007
3.0,3.0,508.0,0.7575100757676139
3.0,3.0,509.0,0.7593071103688335
3.0,3.0,510.0,0.7537321101718458
3.0,3.0,511.0,0.75521250304784
3.0,3.0,512.0,0.7545590261342633
3.0,3.0,513.0,0.7570969945934686
3.0,3.0,514.0,0.7582749828532683
3.0,3.0,515.0,0.7535908846608095
3.0,3.0,516.0,0.7566582242283343
3.0,3.0,517.0,0.7527869619226522
3.0,3.0,518.0,0.7578790339307334
3.0,3.0,519.0,0.7552443917425412
3.0,3.0,520.0,0.7583440466845688
3.0,3.0,521.0,0.7568237925953736
3.0,3.0,522.0,0.7579295747295487
3.0,3.0,523.0,0.7569075446961393
3.0,3.0,524.0,0.7583956023760451
3.0,3.0,525.0,0.7575764803107804
3.0,3.0,526.0,0.7554021002710596
3.0,3.0,527.0,0.7547616299947975
3.0,3.0,528.0,0.7581785639185107
3.0,3.0,529.0,0.7582396276128553
3.0,3.0,530.0,0.7559736792801914
3.0,3.0,531.0,0.7582794722902141
3.0,3.0,532.0,0.7551588712681155
3.0,3.0,533.0,0.7554913118151045
3.0,3.0,534.0,0.7564734471076933
3.0,3.0,535.0,0.757247617507461
3.0,3.0,536.0,0.7557856213808334
3.0,3.0,537.0,0.7567144745836083
3.0,3.0,538.0,0.7538602041632951
3.0,3.0,539.0,0.755900991699351
3.0,3.0,540.0,0.7545778669959012
3.0,3.0,541.0,0.7523920846622941
3.0,3.0,542.0,0.7547522569188849
3.0,3.0,543.0,0.7554367874215557
3.0,3.0,544.0,0.7550192523793096
3.0,3.0,545.0,0.756759272096098
3.0,3.0,546.0,0.7564049553340972
3.0,3.0,547.0,0.7524130688629767
3.0,3.0,548.0,0.7573662313705802
3.0,3.0,549.0,0.752443567635705
3.0,3.0,550.0,0.7531208785460403
3.0,3.0,551.0,0.7574083641929372
3.0,3.0,552.0,0.7554662250538509
3.0,3.0,553.0,0.754089834277944
3.0,3.0,554.0,0.7573782055328955
3.0,3.0,555.0,0.7538762274603289
3.0,3.0,556.0,0.7542771775273547
3.0,3.0,557.0,0.7569500253355534
3.0,3.0,558.0,0.7562194713435637
3.0,3.0,559.0,0.7549290068461965
3.0,3.0,560.0,0.7562961225333714
3.0,3.0,561.0,0.7526711334189374
3.0,3.0,562.0,0.75051683978776
3.0,3.0,563.0,0.7554816865996489
3.0,3.0,564.0,0.7539363429880114
3.0,3.0,565.0,0.7551337093267393
3.0,3.0,566.0,0.7550873006731712
3.0,3.0,567.0,0.7550543604319271
3.0,3.0,568.0,0.7520758419873261
3.0,3.0,569.0,0.7563027373684377
3.0,3.0,570.0,0.7539638684656655
3.0,3.0,571.0,0.7523732010463526
3.0,3.0,572.0,0.7536227626470583
3.0,3.0,573.0,0.756192271725501
3.0,3.0,574.0,0.7510790006535532
3.0,3.0,575.0,0.7513366219422828
3.0,3.0,576.0,0.7540769503122676
3.0,3.0,577.0,0.7528921451987548
3.0,3.0,578.0,0.7538164292089796
3.0,3.0,579.0,0.7509558102299277
3.0,3.0,580.0,0.752637963308262
3.0,3.0,581.0,0.7570707621710477
3.0,3.0,582.0,0.7537368835643555
3.0,3.0,583.0,0.7525865530738113
3.0,3.0,584.0,0.7521130396279729
3.0,3.0,585.0,0.752470471081472
3.0,3.0,586.0,0.7543622889702463
3.0,3.0,587.0,0.753481753255842
3.0,3.0,588.0,0.7547070679061427
3.0,3.0,589.0,0.7498358763011386
3.0,3.0,590.0,0.7510268050407928
3.0,3.0,591.0,0.7542087059442069
3.0,3.0,592.0,0.7499341754068389
3.0,3.0,593.0,0.7525825834318831
3.0,3.0,594.0,0.7541098587909026
3.0,3.0,595.0,0.7558960616484875
3.0,3.0,596.0,0.7499075510216897
3.0,3.0,597.0,0.7530224000314211
3.0,3.0,598.0,0.7532275936637528
3.0,3.0,599.0,0.7549509338894127
43.0,0.0,0.0,0.5011998697130127
43.0,0.0,1.0,0.4977218247102661
43.0,0.0,2.0,0.5013901106341441
43.0,0.0,3.0,0.4941698145688955
