Community,Topic,Time,Mean Sentiment
3.0,0.0,70.0,0.4625936434485847
3.0,0.0,71.0,0.46359733453157653
3.0,0.0,72.0,0.4625011587934463
3.0,0.0,73.0,0.4594622714396426
3.0,0.0,74.0,0.461253165255949
3.0,0.0,75.0,0.46480148659335074
3.0,0.0,76.0,0.4637320180186251
3.0,0.0,77.0,0.4607354133694611
3.0,0.0,78.0,0.46311176928311026
3.0,0.0,79.0,0.4623348461514627
3.0,0.0,80.0,0.45852947326133003
3.0,0.0,81.0,0.46066377480212534
3.0,0.0,82.0,0.45823675016123955
3.0,0.0,83.0,0.45463785573365645
3.0,0.0,84.0,0.45940712755641894
3.0,0.0,85.0,0.45382790166707376
3.0,0.0,86.0,0.4609479979687856
3.0,0.0,87.0,0.4566507942391486
3.0,0.0,88.0,0.45719651035022185
3.0,0.0,89.0,0.453141209217278
3.0,0.0,90.0,0.4564092195008859
3.0,0.0,91.0,0.4569495924047023
3.0,0.0,92.0,0.4564382601208263
3.0,0.0,93.0,0.45878940823078107
3.0,0.0,94.0,0.45648992983154274
3.0,0.0,95.0,0.4573509301731881
3.0,0.0,96.0,0.45282955163605165
3.0,0.0,97.0,0.45349554618419635
3.0,0.0,98.0,0.4522306928141252
3.0,0.0,99.0,0.45535376290456236
3.0,0.0,100.0,0.4492927899248482
3.0,0.0,101.0,0.4535646548968524
3.0,0.0,102.0,0.4534309968048319
3.0,0.0,103.0,0.4520353807217435
3.0,0.0,104.0,0.45108882306360376
3.0,0.0,105.0,0.45426932628763816
3.0,0.0,106.0,0.451197860750376
3.0,0.0,107.0,0.45418793641110167
3.0,0.0,108.0,0.45715013885214556
3.0,0.0,109.0,0.4513456271449125
3.0,0.0,110.0,0.4524929493722944
3.0,0.0,111.0,0.4509072672851588
3.0,0.0,112.0,0.4532054575432346
3.0,0.0,113.0,0.45124142071342355
3.0,0.0,114.0,0.44830432440923723
3.0,0.0,115.0,0.45130932005064867
3.0,0.0,116.0,0.4493086934747393
3.0,0.0,117.0,0.45395459893502366
3.0,0.0,118.0,0.44878874063835605
3.0,0.0,119.0,0.4476641457888196
3.0,0.0,120.0,0.44656053935679146
3.0,0.0,121.0,0.4500262258463897
3.0,0.0,122.0,0.44831546370471376
3.0,0.0,123.0,0.4483055283475517
3.0,0.0,124.0,0.44868734626032747
3.0,0.0,125.0,0.4509812105419816
3.0,0.0,126.0,0.44719622820658067
3.0,0.0,127.0,0.44654190701087493
3.0,0.0,128.0,0.4500566538665407
3.0,0.0,129.0,0.44882253898241237
3.0,0.0,130.0,0.45121646074763905
3.0,0.0,131.0,0.4457591480079511
3.0,0.0,132.0,0.44807875077811377
3.0,0.0,133.0,0.4463654682562605
3.0,0.0,134.0,0.448731120969359
3.0,0.0,135.0,0.44612929040889504
3.0,0.0,136.0,0.44568386792440623
3.0,0.0,137.0,0.4490770650124075
3.0,0.0,138.0,0.4460946853161908
3.0,0.0,139.0,0.44715585518497786
3.0,0.0,140.0,0.44718308369712234
3.0,0.0,141.0,0.4471108773333224
3.0,0.0,142.0,0.448979153643338
3.0,0.0,143.0,0.4466389236307231
3.0,0.0,144.0,0.4463531449195595
3.0,0.0,145.0,0.4420796592780069
3.0,0.0,146.0,0.45035218925055237
3.0,0.0,147.0,0.44212797681994676
3.0,0.0,148.0,0.4468473141368474
3.0,0.0,149.0,0.4420774877678565
3.0,0.0,150.0,0.4471134506183286
3.0,0.0,151.0,0.44544704992531403
3.0,0.0,152.0,0.4461321981058137
3.0,0.0,153.0,0.4425697344750718
3.0,0.0,154.0,0.44658536412360256
3.0,0.0,155.0,0.44447402016925075
3.0,0.0,156.0,0.4449465298680502
3.0,0.0,157.0,0.4423089164819042
3.0,0.0,158.0,0.44212717305455057
3.0,0.0,159.0,0.4470826586227691
3.0,0.0,160.0,0.4393239441512847
3.0,0.0,161.0,0.44337090211055463
3.0,0.0,162.0,0.4417590359829996
3.0,0.0,163.0,0.4436193084559704
3.0,0.0,164.0,0.4404386726345819
3.0,0.0,165.0,0.44438792728547677
3.0,0.0,166.0,0.4472464067177106
3.0,0.0,167.0,0.44262820037625217
3.0,0.0,168.0,0.4409093417281068
3.0,0.0,169.0,0.4467304484433724
3.0,0.0,170.0,0.4412783373679314
3.0,0.0,171.0,0.43978024357851003
3.0,0.0,172.0,0.44062172885352846
3.0,0.0,173.0,0.4430554709680717
3.0,0.0,174.0,0.44059673605330324
3.0,0.0,175.0,0.4423163229943415
3.0,0.0,176.0,0.4406646380048602
3.0,0.0,177.0,0.4399027040557453
3.0,0.0,178.0,0.44184529422808383
3.0,0.0,179.0,0.43759728071397663
3.0,0.0,180.0,0.4400117780252582
3.0,0.0,181.0,0.4387161560300465
3.0,0.0,182.0,0.43682430591552845
3.0,0.0,183.0,0.44149330266805437
3.0,0.0,184.0,0.4348929322980975
3.0,0.0,185.0,0.436064424612938
3.0,0.0,186.0,0.4363704940056058
3.0,0.0,187.0,0.4387933372141924
3.0,0.0,188.0,0.4368651049669067
3.0,0.0,189.0,0.43947888845846
3.0,0.0,190.0,0.4341692507630955
3.0,0.0,191.0,0.43789082453579475
3.0,0.0,192.0,0.43915298636918093
3.0,0.0,193.0,0.43696672211178444
3.0,0.0,194.0,0.436853285080844
3.0,0.0,195.0,0.43796937515270207
3.0,0.0,196.0,0.43770508389117174
3.0,0.0,197.0,0.43131283313072416
3.0,0.0,198.0,0.43551237207958604
3.0,0.0,199.0,0.43454664544165456
3.0,0.0,200.0,0.4368442448759921
3.0,0.0,201.0,0.43802184063535493
3.0,0.0,202.0,0.4350502991662105
3.0,0.0,203.0,0.4370713323342767
3.0,0.0,204.0,0.4356763525777778
3.0,0.0,205.0,0.4343818197118275
3.0,0.0,206.0,0.43443820477281897
3.0,0.0,207.0,0.4359060315476349
3.0,0.0,208.0,0.4319344317554596
3.0,0.0,209.0,0.4331649669438914
3.0,0.0,210.0,0.4373386139147944
3.0,0.0,211.0,0.4302594499908741
3.0,0.0,212.0,0.43558052136931735
3.0,0.0,213.0,0.4300935632879379
3.0,0.0,214.0,0.43466546336615347
3.0,0.0,215.0,0.42910334686091706
3.0,0.0,216.0,0.4327119921958534
3.0,0.0,217.0,0.43316922019857834
3.0,0.0,218.0,0.4315418290220503
3.0,0.0,219.0,0.4298782991484792
3.0,0.0,220.0,0.4326470575371368
3.0,0.0,221.0,0.435011428411789
3.0,0.0,222.0,0.4280063330510527
3.0,0.0,223.0,0.4324688144384549
3.0,0.0,224.0,0.4304609292224157
3.0,0.0,225.0,0.431131391758087
3.0,0.0,226.0,0.43356193356099504
3.0,0.0,227.0,0.42831636121717587
3.0,0.0,228.0,0.4331212997262133
3.0,0.0,229.0,0.4258178061293026
3.0,0.0,230.0,0.4284112079095151
3.0,0.0,231.0,0.42673617385558626
3.0,0.0,232.0,0.4305031713957978
3.0,0.0,233.0,0.42586999668076964
3.0,0.0,234.0,0.4300973015251788
3.0,0.0,235.0,0.42244645017370897
3.0,0.0,236.0,0.42716331523310214
3.0,0.0,237.0,0.4266204754606241
3.0,0.0,238.0,0.42300217769275705
3.0,0.0,239.0,0.427764804116388
3.0,0.0,240.0,0.4236958553868815
3.0,0.0,241.0,0.4242552918078762
3.0,0.0,242.0,0.42164042687529574
3.0,0.0,243.0,0.4272734414789356
3.0,0.0,244.0,0.4219491557091683
3.0,0.0,245.0,0.4238259183765924
3.0,0.0,246.0,0.4260877234687497
3.0,0.0,247.0,0.42658265868672346
3.0,0.0,248.0,0.4218999923031911
3.0,0.0,249.0,0.4240265848564077
3.0,0.0,250.0,0.41955425549574377
3.0,0.0,251.0,0.42431839282282807
3.0,0.0,252.0,0.42359783747823637
3.0,0.0,253.0,0.4192820094741245
3.0,0.0,254.0,0.4225933548160833
3.0,0.0,255.0,0.422560330987529
3.0,0.0,256.0,0.4187201514331834
3.0,0.0,257.0,0.41939917350131295
3.0,0.0,258.0,0.41804894796588477
3.0,0.0,259.0,0.41769736623920334
3.0,0.0,260.0,0.4218110523769171
3.0,0.0,261.0,0.41702584217005334
3.0,0.0,262.0,0.4219841709978822
3.0,0.0,263.0,0.4212579359096401
3.0,0.0,264.0,0.42259102520508046
3.0,0.0,265.0,0.41803960509515187
3.0,0.0,266.0,0.41619800426913
3.0,0.0,267.0,0.42084639510019173
3.0,0.0,268.0,0.4153655565490971
3.0,0.0,269.0,0.41835388119291117
3.0,0.0,270.0,0.41642310526056986
3.0,0.0,271.0,0.4149222166115112
3.0,0.0,272.0,0.41209772780017945
3.0,0.0,273.0,0.41824890785786545
3.0,0.0,274.0,0.4160616040902389
3.0,0.0,275.0,0.41216184780114756
3.0,0.0,276.0,0.4164684810646296
3.0,0.0,277.0,0.41783235625965065
3.0,0.0,278.0,0.4121111925589587
3.0,0.0,279.0,0.4155236004275608
3.0,0.0,280.0,0.4161465700630859
3.0,0.0,281.0,0.41548677669253253
3.0,0.0,282.0,0.4140627446389652
3.0,0.0,283.0,0.41633907492341105
3.0,0.0,284.0,0.4155103885362504
3.0,0.0,285.0,0.4143225218666918
3.0,0.0,286.0,0.4176341834092659
3.0,0.0,287.0,0.4134126560518709
3.0,0.0,288.0,0.4153877513393196
3.0,0.0,289.0,0.40937053678399965
3.0,0.0,290.0,0.4181675617702687
3.0,0.0,291.0,0.4176294556566209
3.0,0.0,292.0,0.41080804684169364
3.0,0.0,293.0,0.413759323654216
3.0,0.0,294.0,0.41213731715921786
3.0,0.0,295.0,0.413466346863277
3.0,0.0,296.0,0.4074180789877142
3.0,0.0,297.0,0.41219827482487625
3.0,0.0,298.0,0.414503361488305
3.0,0.0,299.0,0.4108684630897849
3.0,0.0,300.0,0.41174233323831705
3.0,0.0,301.0,0.41604752919666005
3.0,0.0,302.0,0.4095007693030444
3.0,0.0,303.0,0.4063020034826027
3.0,0.0,304.0,0.4186792179622689
3.0,0.0,305.0,0.41111779525378866
3.0,0.0,306.0,0.40356578337488624
3.0,0.0,307.0,0.4151159564605938
3.0,0.0,308.0,0.4109779881191546
3.0,0.0,309.0,0.41362805377773937
3.0,0.0,310.0,0.41384913322592326
3.0,0.0,311.0,0.4129744159275923
3.0,0.0,312.0,0.4130045910469197
3.0,0.0,313.0,0.4120993082254651
3.0,0.0,314.0,0.4098641121362124
3.0,0.0,315.0,0.41373434480664745
3.0,0.0,316.0,0.40869599915763266
3.0,0.0,317.0,0.40925594373680835
3.0,0.0,318.0,0.4115037792906026
3.0,0.0,319.0,0.4121294407495115
3.0,0.0,320.0,0.4097343961782223
3.0,0.0,321.0,0.40914887706438513
3.0,0.0,322.0,0.4083039005584806
3.0,0.0,323.0,0.40913513060713974
3.0,0.0,324.0,0.4161482043164815
3.0,0.0,325.0,0.40994817771879216
3.0,0.0,326.0,0.40826378802953756
3.0,0.0,327.0,0.4100346845663677
3.0,0.0,328.0,0.40929248840383475
3.0,0.0,329.0,0.40714654909717346
3.0,0.0,330.0,0.40811128764055077
3.0,0.0,331.0,0.40726669824372924
3.0,0.0,332.0,0.40959277672858174
3.0,0.0,333.0,0.40885233805757665
3.0,0.0,334.0,0.4042939760571146
3.0,0.0,335.0,0.4081954535929992
3.0,0.0,336.0,0.41027300618709944
3.0,0.0,337.0,0.40521906104065664
3.0,0.0,338.0,0.4052993126483111
3.0,0.0,339.0,0.4108375041475123
3.0,0.0,340.0,0.40775285279696816
3.0,0.0,341.0,0.4125870316370237
3.0,0.0,342.0,0.4047235325621949
3.0,0.0,343.0,0.407233111114519
3.0,0.0,344.0,0.4099499033765762
3.0,0.0,345.0,0.40725607453565077
3.0,0.0,346.0,0.40508360007427463
3.0,0.0,347.0,0.40578610257347336
3.0,0.0,348.0,0.40885538653091796
3.0,0.0,349.0,0.40753230305906263
3.0,0.0,350.0,0.4039047509977556
3.0,0.0,351.0,0.4056523219162549
3.0,0.0,352.0,0.4082710113612957
3.0,0.0,353.0,0.40542256233687146
3.0,0.0,354.0,0.40623321300983367
3.0,0.0,355.0,0.40495862821307205
3.0,0.0,356.0,0.4062340627167537
3.0,0.0,357.0,0.4010593643207693
3.0,0.0,358.0,0.40291307144491195
3.0,0.0,359.0,0.4040853371405371
3.0,0.0,360.0,0.40588743067601135
3.0,0.0,361.0,0.40336226191449565
3.0,0.0,362.0,0.4102638235302821
3.0,0.0,363.0,0.398290665496993
3.0,0.0,364.0,0.40536120818223553
3.0,0.0,365.0,0.40316958902493755
3.0,0.0,366.0,0.405086210600943
3.0,0.0,367.0,0.40235733495626985
3.0,0.0,368.0,0.40683536511137336
3.0,0.0,369.0,0.4041021438576734
3.0,0.0,370.0,0.40554505238605565
3.0,0.0,371.0,0.4043773717866921
3.0,0.0,372.0,0.3990596769021779
3.0,0.0,373.0,0.40478340941518476
3.0,0.0,374.0,0.4018521988184578
3.0,0.0,375.0,0.405779181898938
3.0,0.0,376.0,0.4016002675509911
3.0,0.0,377.0,0.4038320630341632
3.0,0.0,378.0,0.40035106928624214
3.0,0.0,379.0,0.40566788109251906
3.0,0.0,380.0,0.4021652039334156
3.0,0.0,381.0,0.405090165444222
3.0,0.0,382.0,0.39622154238793916
3.0,0.0,383.0,0.400567695161836
3.0,0.0,384.0,0.401165214646119
3.0,0.0,385.0,0.4040979620513187
3.0,0.0,386.0,0.3999909848984566
3.0,0.0,387.0,0.4005052416907125
3.0,0.0,388.0,0.4009138422994218
3.0,0.0,389.0,0.39913414748686343
3.0,0.0,390.0,0.403681693401287
3.0,0.0,391.0,0.4024902666678495
3.0,0.0,392.0,0.39988810120039264
3.0,0.0,393.0,0.401717338882355
3.0,0.0,394.0,0.4006648838064044
3.0,0.0,395.0,0.3927763207474744
3.0,0.0,396.0,0.3984384255770633
3.0,0.0,397.0,0.40189447978904413
3.0,0.0,398.0,0.40204751259728355
3.0,0.0,399.0,0.39926317420406265
3.0,0.0,400.0,0.40480968352829855
3.0,0.0,401.0,0.4001233300053458
3.0,0.0,402.0,0.4037525959467581
3.0,0.0,403.0,0.40133319272923773
3.0,0.0,404.0,0.39707141561105314
3.0,0.0,405.0,0.39883581969834936
3.0,0.0,406.0,0.398906670020123
3.0,0.0,407.0,0.3924280726968277
3.0,0.0,408.0,0.39851452425772493
3.0,0.0,409.0,0.3969118235522205
3.0,0.0,410.0,0.4017818659531969
3.0,0.0,411.0,0.3958147625800896
3.0,0.0,412.0,0.39710054600180683
3.0,0.0,413.0,0.3906619609925476
3.0,0.0,414.0,0.40153485542589684
3.0,0.0,415.0,0.39419924092126846
3.0,0.0,416.0,0.3952069989897449
3.0,0.0,417.0,0.40004403722680115
3.0,0.0,418.0,0.3960775588247317
3.0,0.0,419.0,0.3967076125947091
3.0,0.0,420.0,0.39534937407154574
3.0,0.0,421.0,0.39567671581514535
3.0,0.0,422.0,0.39589193580332643
3.0,0.0,423.0,0.39598163975399814
3.0,0.0,424.0,0.4028268988318371
3.0,0.0,425.0,0.39290243433835237
3.0,0.0,426.0,0.39362191198911534
3.0,0.0,427.0,0.3962168379466822
3.0,0.0,428.0,0.3983853586555798
3.0,0.0,429.0,0.3968512321772226
3.0,0.0,430.0,0.39715855241808684
3.0,0.0,431.0,0.397083635169813
3.0,0.0,432.0,0.3870721025087931
3.0,0.0,433.0,0.39244295037106186
3.0,0.0,434.0,0.3956144779775292
3.0,0.0,435.0,0.3924636764534029
3.0,0.0,436.0,0.3955666725392387
3.0,0.0,437.0,0.3907806067214159
3.0,0.0,438.0,0.39618476351239007
3.0,0.0,439.0,0.3895141426598513
3.0,0.0,440.0,0.39647197195680206
3.0,0.0,441.0,0.39206388329729197
3.0,0.0,442.0,0.3950588959943
3.0,0.0,443.0,0.3897411236948009
3.0,0.0,444.0,0.3948766706249793
3.0,0.0,445.0,0.39210775272614395
3.0,0.0,446.0,0.3930156733886115
3.0,0.0,447.0,0.39365581177364956
3.0,0.0,448.0,0.3868868769345068
3.0,0.0,449.0,0.398338800008678
3.0,0.0,450.0,0.3894936457292634
3.0,0.0,451.0,0.391861382450307
3.0,0.0,452.0,0.392759435873294
3.0,0.0,453.0,0.3872106101246896
3.0,0.0,454.0,0.38979355262267407
3.0,0.0,455.0,0.3926440250406838
3.0,0.0,456.0,0.3899693150202929
3.0,0.0,457.0,0.38674022260449825
3.0,0.0,458.0,0.39148974896079924
3.0,0.0,459.0,0.3955703789943221
3.0,0.0,460.0,0.39284859127377525
3.0,0.0,461.0,0.3882889992618036
3.0,0.0,462.0,0.38775544793211275
3.0,0.0,463.0,0.3911037232587785
3.0,0.0,464.0,0.3905180353370871
3.0,0.0,465.0,0.3867411303434957
3.0,0.0,466.0,0.39028354604523546
3.0,0.0,467.0,0.3897755464356622
3.0,0.0,468.0,0.3939696949024801
3.0,0.0,469.0,0.3879853339267279
3.0,0.0,470.0,0.38321302364669846
3.0,0.0,471.0,0.39350842532450586
3.0,0.0,472.0,0.38900447766189056
3.0,0.0,473.0,0.38581242742447575
3.0,0.0,474.0,0.39541081501956615
3.0,0.0,475.0,0.38504985488595145
3.0,0.0,476.0,0.39048358155061824
3.0,0.0,477.0,0.3900960555161857
3.0,0.0,478.0,0.38577965246044005
3.0,0.0,479.0,0.3914690459375126
3.0,0.0,480.0,0.3913196716753846
3.0,0.0,481.0,0.38402473744713533
3.0,0.0,482.0,0.3840268970117421
3.0,0.0,483.0,0.3896145536606924
3.0,0.0,484.0,0.39325779568631675
3.0,0.0,485.0,0.38671644599946253
3.0,0.0,486.0,0.39054474453614935
3.0,0.0,487.0,0.3876905691143589
3.0,0.0,488.0,0.38483535010070247
3.0,0.0,489.0,0.3808994352844265
3.0,0.0,490.0,0.3922390200368424
3.0,0.0,491.0,0.38522396622039834
3.0,0.0,492.0,0.3860582617858377
3.0,0.0,493.0,0.38697606109399985
3.0,0.0,494.0,0.38567543944074867
3.0,0.0,495.0,0.3868252030317457
3.0,0.0,496.0,0.3852329436662843
3.0,0.0,497.0,0.3876940716463756
3.0,0.0,498.0,0.38482736879167023
3.0,0.0,499.0,0.38664618071293677
3.0,0.0,500.0,0.38639505324606055
3.0,0.0,501.0,0.3864837523195323
3.0,0.0,502.0,0.3848963854847397
3.0,0.0,503.0,0.38794163161486356
3.0,0.0,504.0,0.3829265313175926
3.0,0.0,505.0,0.39072364449078495
3.0,0.0,506.0,0.3847481799435845
3.0,0.0,507.0,0.3816567787124769
3.0,0.0,508.0,0.3884483407355319
3.0,0.0,509.0,0.38483705735290175
3.0,0.0,510.0,0.3821648536618822
3.0,0.0,511.0,0.39038898807782535
3.0,0.0,512.0,0.38060031355896495
3.0,0.0,513.0,0.38172781765294395
3.0,0.0,514.0,0.3844432717324707
3.0,0.0,515.0,0.3869392792096745
3.0,0.0,516.0,0.3826472229893316
3.0,0.0,517.0,0.38236683628129786
3.0,0.0,518.0,0.386304746400612
3.0,0.0,519.0,0.38155721239430473
3.0,0.0,520.0,0.3801818424697409
3.0,0.0,521.0,0.3791407329047984
3.0,0.0,522.0,0.3832652151878526
3.0,0.0,523.0,0.38099586334406826
3.0,0.0,524.0,0.38639067402894683
3.0,0.0,525.0,0.3820518806782099
3.0,0.0,526.0,0.38827416973456524
3.0,0.0,527.0,0.3804265129135445
3.0,0.0,528.0,0.3813014890830324
3.0,0.0,529.0,0.38304253217388823
3.0,0.0,530.0,0.3829797103610517
3.0,0.0,531.0,0.3823085389340697
3.0,0.0,532.0,0.38288995486475325
3.0,0.0,533.0,0.38048190248646224
3.0,0.0,534.0,0.38051023021142205
3.0,0.0,535.0,0.3834108072941871
3.0,0.0,536.0,0.38025518487516347
3.0,0.0,537.0,0.38175884556903156
3.0,0.0,538.0,0.38298074351461764
3.0,0.0,539.0,0.37921772510954144
3.0,0.0,540.0,0.38262575937928156
3.0,0.0,541.0,0.3784547462154636
3.0,0.0,542.0,0.379012942784357
3.0,0.0,543.0,0.38405062011017643
3.0,0.0,544.0,0.3750390577080582
3.0,0.0,545.0,0.3813348420705212
3.0,0.0,546.0,0.3801674732109693
3.0,0.0,547.0,0.3773376603107494
3.0,0.0,548.0,0.38051592215776037
3.0,0.0,549.0,0.38161410734591755
3.0,0.0,550.0,0.37983191785974285
3.0,0.0,551.0,0.37946520431917524
3.0,0.0,552.0,0.37991335030992723
3.0,0.0,553.0,0.379744311583529
3.0,0.0,554.0,0.38144542914502877
3.0,0.0,555.0,0.3779332936101033
3.0,0.0,556.0,0.3768272473270765
3.0,0.0,557.0,0.377325326268161
3.0,0.0,558.0,0.3751374666135394
3.0,0.0,559.0,0.37309062835430024
3.0,0.0,560.0,0.37838730663408787
3.0,0.0,561.0,0.38044886343261664
3.0,0.0,562.0,0.3793770959276083
3.0,0.0,563.0,0.37683414213378114
3.0,0.0,564.0,0.37659211339550647
3.0,0.0,565.0,0.373238230525523
3.0,0.0,566.0,0.37559563330096
3.0,0.0,567.0,0.3764955796288719
3.0,0.0,568.0,0.374369988166386
3.0,0.0,569.0,0.37580085044026523
3.0,0.0,570.0,0.3743837910004809
3.0,0.0,571.0,0.3768931856436495
3.0,0.0,572.0,0.3735842733815968
3.0,0.0,573.0,0.37538632071621797
3.0,0.0,574.0,0.3748704283785556
3.0,0.0,575.0,0.3761870824057414
3.0,0.0,576.0,0.37279481738799625
3.0,0.0,577.0,0.3792613684511299
3.0,0.0,578.0,0.3751339217152426
3.0,0.0,579.0,0.37905789689965674
3.0,0.0,580.0,0.37201241671007795
3.0,0.0,581.0,0.37577018616536323
3.0,0.0,582.0,0.37557320383179094
3.0,0.0,583.0,0.36987036495987163
3.0,0.0,584.0,0.37839834481538176
3.0,0.0,585.0,0.3800276353321773
3.0,0.0,586.0,0.36803385105738706
3.0,0.0,587.0,0.3677018220116693
3.0,0.0,588.0,0.37541836629347713
3.0,0.0,589.0,0.37494991084620405
3.0,0.0,590.0,0.37315321607091984
3.0,0.0,591.0,0.37311491619133186
3.0,0.0,592.0,0.37993387639347853
3.0,0.0,593.0,0.370101750676522
3.0,0.0,594.0,0.37794212598581234
3.0,0.0,595.0,0.3749634269326332
3.0,0.0,596.0,0.37700413102924435
3.0,0.0,597.0,0.37319302922710523
3.0,0.0,598.0,0.37553537158604283
3.0,0.0,599.0,0.3770177801266242
3.0,1.0,0.0,0.2955405575420707
3.0,1.0,1.0,0.29316062234425144
3.0,1.0,2.0,0.29356735513859966
3.0,1.0,3.0,0.2903590241586354
3.0,1.0,4.0,0.2892238087371035
3.0,1.0,5.0,0.2880711904433837
3.0,1.0,6.0,0.2861289899576817
3.0,1.0,7.0,0.29003517500942755
3.0,1.0,8.0,0.2843620770887954
3.0,1.0,9.0,0.2850885770911649
3.0,1.0,10.0,0.28376483469238284
3.0,1.0,11.0,0.28266633559228027
3.0,1.0,12.0,0.28428717458784725
3.0,1.0,13.0,0.2834629100394409
3.0,1.0,14.0,0.2773501611269257
3.0,1.0,15.0,0.2811281617618242
3.0,1.0,16.0,0.27851678454724554
3.0,1.0,17.0,0.2787181938188004
3.0,1.0,18.0,0.2750146577703242
3.0,1.0,19.0,0.283271194408307
3.0,1.0,20.0,0.2735600622644236
3.0,1.0,21.0,0.2779150842693313
3.0,1.0,22.0,0.2764622362454187
3.0,1.0,23.0,0.2738461521463293
3.0,1.0,24.0,0.27275607699093585
3.0,1.0,25.0,0.2707438737391716
3.0,1.0,26.0,0.27176303608975666
3.0,1.0,27.0,0.2708571957079761
3.0,1.0,28.0,0.2679668107415957
3.0,1.0,29.0,0.2698995207319361
3.0,1.0,30.0,0.2676659585512087
3.0,1.0,31.0,0.27035047463119405
3.0,1.0,32.0,0.266556509788106
3.0,1.0,33.0,0.26463986081350377
3.0,1.0,34.0,0.2600080516395638
3.0,1.0,35.0,0.26325182939119945
3.0,1.0,36.0,0.257325126929762
3.0,1.0,37.0,0.261006800877873
3.0,1.0,38.0,0.2603895359824679
3.0,1.0,39.0,0.2644085726206107
3.0,1.0,40.0,0.26111007980214523
3.0,1.0,41.0,0.25931017199604234
3.0,1.0,42.0,0.2556075346777189
3.0,1.0,43.0,0.2565858098554315
3.0,1.0,44.0,0.25525677513687106
3.0,1.0,45.0,0.25742860436260395
3.0,1.0,46.0,0.2498019755153974
3.0,1.0,47.0,0.25433832687649516
3.0,1.0,48.0,0.25234548309311783
3.0,1.0,49.0,0.25029132499476286
3.0,1.0,50.0,0.24871101216652522
3.0,1.0,51.0,0.2493990692114965
3.0,1.0,52.0,0.25323181617081664
3.0,1.0,53.0,0.2473863233477117
3.0,1.0,54.0,0.24641356087335334
3.0,1.0,55.0,0.24731322985462514
3.0,1.0,56.0,0.2471588353891488
3.0,1.0,57.0,0.24588265810223728
3.0,1.0,58.0,0.24082128622408558
3.0,1.0,59.0,0.23999346326882315
3.0,1.0,60.0,0.24209563013467603
3.0,1.0,61.0,0.24515696790276087
3.0,1.0,62.0,0.23752247088380113
3.0,1.0,63.0,0.24356872676217708
3.0,1.0,64.0,0.2410428963754735
3.0,1.0,65.0,0.23456745322902334
3.0,1.0,66.0,0.2343017962152421
